计算机教师,中国核工业集团有限公司-成都理工大学工程技术学院,4000-8000,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
组织部专员,中国核工业集团有限公司-核工业西南物理研究院本部,5000-8000,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
经营管理岗（招商运营）,中国核工业集团有限公司-中核（上海）企业发展有限公司,150000-200000,上海,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
保密管理,中国核工业集团有限公司-核工业西南物理研究院本部,4000-8000,四川省-成都,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
暖通工程师,中国核工业集团有限公司-中核（上海）企业发展有限公司,150000-250000,上海,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
暖通工程师,中国核工业集团有限公司-中国核工业集团有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,0,1人
经营管理岗（招商）,中国核工业集团有限公司-中国核工业集团有限公司,面议,,能源/矿产环保,2020.07.13-2020.10.31,0,1人
财务核算员,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,2人
矿山建设经理,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
矿山治理员,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,2人
矿山建设,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
钻探工,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,专科,5人
设备专管员,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
矿山治理,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
钻探生产钻工,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,2人
安全工程员,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
测绘员,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,3人
水文地质找矿,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,3人
物探地质找矿,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,3人
地质找矿,中国核工业集团有限公司-核工业二四三大队,面议,内蒙古自治区-赤峰,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,6人
规划管理,中国核工业集团有限公司-新华水力发电有限公司,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,本科,若干
新能源管理,中国核工业集团有限公司-新华水力发电有限公司,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,本科,若干
安全管理,中国核工业集团有限公司-新华水力发电有限公司,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,本科,若干
58速聘招聘助理实习生,新版ATS内测-新版ATS内测,3000-4000,四川省-成都,服务业,2020.04.06-2020.07.30,无,若干
钻探,网申已结束,面议,新疆自治区,能源/矿产环保,2020.07.13-2020.10.31,专科及以上,3人
会计,中国核工业集团有限公司-核工业二一六大队,面议,新疆自治区,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
地质,中国核工业集团有限公司-核工业二一六大队,面议,新疆自治区,能源/矿产环保,2020.07.13-2020.10.31,本科,2人
新媒体编辑运营岗,中国核工业集团有限公司-核工业二一六大队,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
新闻管理岗,中国核工业集团有限公司-中核（北京）传媒文化有限公司,面议,北京,能源/矿产环保,2020.07.13-2020.10.31,本科及以上,1人
分析检测工程师,中国核工业集团有限公司-中核（北京）传媒文化有限公司,面议,陕西省-西安,能源/矿产环保,2020.07.13-2020.10.31,硕士研究生,1人
钻工,中国核工业集团有限公司-核工业二0三研究所,面议,甘肃省-陇南 陕西省-咸阳,能源/矿产环保,2020.07.13-2020.10.31,本科,2人
视频监控岗,中国核工业集团有限公司-核工业二0三研究所,4000-6000,湖北省-襄阳,能源/矿产环保,2020.07.13-2020.10.31,专科及以上,4人
衡算岗,中国核工业集团有限公司-湖北三零三库,4500-7000,湖北省-襄阳,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
施工管理岗,中国核工业集团有限公司-湖北三零三库,4500-7000,湖北省-襄阳,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
安全管理岗,中国核工业集团有限公司-湖北三零三库,4500-7000,湖北省-襄阳,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
党群工作岗,中国核工业集团有限公司-湖北三零三库,4500-7000,湖北省-襄阳,能源/矿产环保,2020.07.13-2020.10.31,本科,1人
水利水电工程 （优才计划）,中国长江电力股份有限公司,面议,其他,能源/矿产环保,2019.08.16-2020.12.30,硕士研究生,2人
能源与动力工程（水动方向）（优才计划）,中国长江电力股份有限公司,面议,其他,能源/矿产环保,2019.08.16-2020.12.30,硕士研究生,3人
水利水电工程（三峡班）,中国长江电力股份有限公司,面议,其他,能源/矿产环保,2019.08.16-2020.12.30,本科,10人
能源与动力工程（水动方向）（三峡班）,中国长江电力股份有限公司,面议,其他,能源/矿产环保,2019.08.16-2020.12.30,本科,25人
电气工程及其自动化（三峡班）,中国长江电力股份有限公司,面议,其他,能源/矿产环保,2019.08.16-2020.12.30,本科,45人
法律事务岗,三峡集团云南能源投资有限公司,面议,,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
工艺运维,中国核工业集团有限公司-中国原子能工业有限公司,面议,四川省-乐山,能源/矿产环保,2020.07.13-2020.10.31,本科,若干
综合部负责人（副职）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
审计法务部门负责人（副职）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
企业管理部门负责人（正职/副职）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
投融资部门负责人（1正2副）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,3人
合同管理部门负责人（1正2副）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,3人
工程管理部门负责人（1正2副）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,3人
市场开拓部门负责人（副职）,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
公司副总经济师,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
公司副总工程师,长江三峡技术经济发展有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
财务管理岗 （投融资方向）,三峡集团云南能源投资有限公司,面议,云南省,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
概预算及招投标管理岗,三峡集团云南能源投资有限公司,面议,云南省,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
开发者联盟秘书处 工作人员 （M7/M8）,长江三峡投资管理有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
市场开发部 市场营销专岗,长江三峡投资管理有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
资产财务部负责人,长江三峡投资管理有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
投资管理部负责人,长江三峡投资管理有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
市场开发部负责人,长江三峡投资管理有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
发展规划、新业务培育与管理,三峡资产管理有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
资产与产权管理,三峡资产管理有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
成大中心 项目管理部,三峡资产管理有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
高级EPC项目经理,上海勘测设计研究院有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
市政结构专业总工,上海勘测设计研究院有限公司,面议,上海 湖北省-武汉,能源/矿产环保,2019.09.23-2020.12.30,本科,2人
市政给排水专业总工,上海勘测设计研究院有限公司,面议,上海,能源/矿产环保,2019.09.23-2020.12.30,本科,3人
网络管理岗,三峡财务有限责任公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
投资业务部副总经理,三峡资本控股有限责任公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
项目经理,三峡基地发展有限公司,面议,湖北省,能源/矿产环保,2019.09.23-2020.12.30,本科,10人
技术负责人,三峡基地发展有限公司,面议,湖北省,能源/矿产环保,2019.09.23-2020.12.30,本科,10人
专业师 （风险内控）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
专业师 （金融投资）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,2人
助理研究员 （工程造价方向）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
助理研究员 （风光资源评估方向）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
助理研究员 （储能方向）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
助理研究员 （输电线路）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,本科,1人
研究员或副研究员 （风机设备）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
研究员或副研究员 （海工结构）,中国三峡新能源（集团）股份有限公司,面议,北京,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
区域公司规划设计专业总工程师（副总工程师）,长江生态环保集团有限公司,面议,其他,能源/矿产环保,2019.09.23-2020.12.30,本科,6人
区域公司市政管网专业总工程师（副总工程师）2,长江生态环保集团有限公司,面议,其他,能源/矿产环保,2019.09.23-2020.12.30,本科,6人
研究员序列（高压试验研究方向),中国长江电力股份有限公司,面议,湖北省-宜昌,能源/矿产环保,2019.09.23-2020.12.30,博士研究生,1人
研究员序列（工业互联网方向）,中国长江电力股份有限公司,面议,湖北省-宜昌,能源/矿产环保,2019.09.23-2020.12.30,博士研究生,1人
分子遗传科研岗,流域管理中心长江珍稀植物研究所,面议,湖北省-宜昌 四川省,能源/矿产环保,2019.09.23-2020.12.30,博士研究生,1人
生态修复科研岗,流域管理中心长江珍稀植物研究所,面议,湖北省-宜昌 四川省,能源/矿产环保,2019.09.23-2020.12.30,硕士研究生,1人
生态学学科带头人,流域管理中心中华鲟研究所,面议,湖北省-宜昌,能源/矿产环保,2019.09.23-2020.12.30,博士研究生,1人
细胞生物学学科带头人,流域管理中心中华鲟研究所,面议,湖北省-宜昌,能源/矿产环保,2019.09.23-2020.12.30,博士研究生,1人
